date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:57:14	5632/5632	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:10:03%20GMT	https://cpimg.tistatic.com/05907687/s/4/Round-Duct.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907687/s/4/Round-Duct.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:15	5900/5900	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:10:01%20GMT	https://cpimg.tistatic.com/05907677/s/4/Commercial-Air-Cooler-Duct.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907677/s/4/Commercial-Air-Cooler-Duct.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:15	4577/4577	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:10:01%20GMT	https://cpimg.tistatic.com/05907679/s/4/Exhaust-Duct.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907679/s/4/Exhaust-Duct.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:15	5219/5219	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:10:02%20GMT	https://cpimg.tistatic.com/05907682/s/4/Heat-Exhaust-Duct.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907682/s/4/Heat-Exhaust-Duct.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:15	5551/5551	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:17:26%20GMT	https://cpimg.tistatic.com/05907718/s/4/Commercial-Kitchen-Chimney.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907718/s/4/Commercial-Kitchen-Chimney.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:16	5572/5572	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:17:25%20GMT	https://cpimg.tistatic.com/05907715/s/4/Kitchen-Exhaust-Hood.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907715/s/4/Kitchen-Exhaust-Hood.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:16	3983/3983	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:17:25%20GMT	https://cpimg.tistatic.com/05907714/s/4/Galvanized-Kitchen-Exhaust-Hood.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907714/s/4/Galvanized-Kitchen-Exhaust-Hood.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:16	3943/3943	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:17:39%20GMT	https://cpimg.tistatic.com/05907719/s/4/Gravity-Louvers.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907719/s/4/Gravity-Louvers.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:16	7122/7122	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:17:54%20GMT	https://cpimg.tistatic.com/05907721/s/4/Hot-Thermal-Insulation-Cladding.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907721/s/4/Hot-Thermal-Insulation-Cladding.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:16	7148/7148	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:18:08%20GMT	https://cpimg.tistatic.com/05907722/s/4/Industrial-Scrubber-Fume-System.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907722/s/4/Industrial-Scrubber-Fume-System.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:17	3874/3874	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:18:37%20GMT	https://cpimg.tistatic.com/05907723/s/4/Industrial-Round-Diffuser.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907723/s/4/Industrial-Round-Diffuser.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:17	3144/3144	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:18:57%20GMT	https://cpimg.tistatic.com/05907724/s/4/TDF-Cleat.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907724/s/4/TDF-Cleat.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:17	2805/2805	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:18:57%20GMT	https://cpimg.tistatic.com/05907725/s/4/TDF-Corner.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907725/s/4/TDF-Corner.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:17	4184/4184	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:19:10%20GMT	https://cpimg.tistatic.com/05907728/s/4/Air-Cooling-Washer.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907728/s/4/Air-Cooling-Washer.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:17	5572/5572	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:16:48%20GMT	https://cpimg.tistatic.com/05907712/s/4/Kitchen-Exhaust-Hood.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907712/s/4/Kitchen-Exhaust-Hood.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:18	3983/3983	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:16:48%20GMT	https://cpimg.tistatic.com/05907711/s/4/Galvanized-Kitchen-Exhaust-Hood.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907711/s/4/Galvanized-Kitchen-Exhaust-Hood.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:18	5551/5551	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:16:48%20GMT	https://cpimg.tistatic.com/05907713/s/4/Commercial-Kitchen-Chimney.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907713/s/4/Commercial-Kitchen-Chimney.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:18	13192/13192	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:17:32%20GMT	https://tiimg.tistatic.com/fm/8942952/01.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/01.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:18	10212/10212	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:18:30%20GMT	https://tiimg.tistatic.com/fm/8942952/02.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/02.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:19	14474/14474	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:19:12%20GMT	https://tiimg.tistatic.com/fm/8942952/03.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/03.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:19	5736/5736	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:20:22%20GMT	https://tiimg.tistatic.com/fm/8942952/04.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/04.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:19	20308/20308	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:20:46%20GMT	https://tiimg.tistatic.com/fm/8942952/05.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/05.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:19	14015/14015	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:21:06%20GMT	https://tiimg.tistatic.com/fm/8942952/06.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/06.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:20	13550/13550	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:21:46%20GMT	https://tiimg.tistatic.com/fm/8942952/07.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/07.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:20	16934/16934	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:22:22%20GMT	https://tiimg.tistatic.com/fm/8942952/08.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/08.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:20	20100/20100	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:22:54%20GMT	https://tiimg.tistatic.com/fm/8942952/09.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/09.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:20	6994/6994	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:24:46%20GMT	https://tiimg.tistatic.com/fm/8942952/10.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/10.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:20	9713/9713	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:25:22%20GMT	https://tiimg.tistatic.com/fm/8942952/11.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/11.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:21	15409/15409	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:27:34%20GMT	https://tiimg.tistatic.com/fm/8942952/12.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/12.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:21	16574/16574	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:28:00%20GMT	https://tiimg.tistatic.com/fm/8942952/13.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/13.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:21	8006/8006	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:28:28%20GMT	https://tiimg.tistatic.com/fm/8942952/14.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/14.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:21	11384/11384	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:29:02%20GMT	https://tiimg.tistatic.com/fm/8942952/15.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/15.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:22	13180/13180	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:29:24%20GMT	https://tiimg.tistatic.com/fm/8942952/16.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/16.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:22	14969/14969	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:30:02%20GMT	https://tiimg.tistatic.com/fm/8942952/17.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/17.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:22	6479/6479	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:30:26%20GMT	https://tiimg.tistatic.com/fm/8942952/18.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/18.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:22	7479/7479	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:31:44%20GMT	https://tiimg.tistatic.com/fm/8942952/19.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/19.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:22	13526/13526	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:32:58%20GMT	https://tiimg.tistatic.com/fm/8942952/20.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/20.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:23	14176/14176	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:33:38%20GMT	https://tiimg.tistatic.com/fm/8942952/21.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/21.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:23	17273/17273	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:34:14%20GMT	https://tiimg.tistatic.com/fm/8942952/22.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/22.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:23	12112/12112	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:35:12%20GMT	https://tiimg.tistatic.com/fm/8942952/23.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/23.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:23	8521/8521	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:35:48%20GMT	https://tiimg.tistatic.com/fm/8942952/24.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/24.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:23	13891/13891	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:36:28%20GMT	https://tiimg.tistatic.com/fm/8942952/25.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/25.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:24	23904/23904	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:36:48%20GMT	https://tiimg.tistatic.com/fm/8942952/26.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/26.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:24	18886/18886	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:37:42%20GMT	https://tiimg.tistatic.com/fm/8942952/27.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/27.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:24	11525/11525	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:38:40%20GMT	https://tiimg.tistatic.com/fm/8942952/28.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/28.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:24	14145/14145	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:39:32%20GMT	https://tiimg.tistatic.com/fm/8942952/29.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/29.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:25	13259/13259	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:40:28%20GMT	https://tiimg.tistatic.com/fm/8942952/30.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/30.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:25	8277/8277	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:41:30%20GMT	https://tiimg.tistatic.com/fm/8942952/31.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/31.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:25	13966/13966	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:42:22%20GMT	https://tiimg.tistatic.com/fm/8942952/32.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/32.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:25	10267/10267	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:44:46%20GMT	https://tiimg.tistatic.com/fm/8942952/33.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/33.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:25	12383/12383	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:46:30%20GMT	https://tiimg.tistatic.com/fm/8942952/34.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/34.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:26	13590/13590	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:46:58%20GMT	https://tiimg.tistatic.com/fm/8942952/35.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/35.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:26	14876/14876	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:47:26%20GMT	https://tiimg.tistatic.com/fm/8942952/36.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/36.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:26	16899/16899	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:47:56%20GMT	https://tiimg.tistatic.com/fm/8942952/37.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/37.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:26	7037/7037	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:48:58%20GMT	https://tiimg.tistatic.com/fm/8942952/38.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/38.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:27	14409/14409	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:49:42%20GMT	https://tiimg.tistatic.com/fm/8942952/39.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/39.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:27	14266/14266	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:50:14%20GMT	https://tiimg.tistatic.com/fm/8942952/40.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/40.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:27	8602/8602	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:52:22%20GMT	https://tiimg.tistatic.com/fm/8942952/41.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/41.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:27	18275/18275	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:53:36%20GMT	https://tiimg.tistatic.com/fm/8942952/42.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/42.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:27	16339/16339	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:55:18%20GMT	https://tiimg.tistatic.com/fm/8942952/43.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/43.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:28	15345/15345	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:55:56%20GMT	https://tiimg.tistatic.com/fm/8942952/44.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/44.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:28	17791/17791	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:56:58%20GMT	https://tiimg.tistatic.com/fm/8942952/45.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/45.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:28	13933/13933	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:57:24%20GMT	https://tiimg.tistatic.com/fm/8942952/46.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/46.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:28	10642/10642	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:57:52%20GMT	https://tiimg.tistatic.com/fm/8942952/47.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/47.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:28	26296/26296	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:58:38%20GMT	https://tiimg.tistatic.com/fm/8942952/48.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/48.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:29	18567/18567	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:59:12%20GMT	https://tiimg.tistatic.com/fm/8942952/49.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/49.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:29	13518/13518	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2005:59:30%20GMT	https://tiimg.tistatic.com/fm/8942952/50.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/50.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:29	21071/21071	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2006:00:06%20GMT	https://tiimg.tistatic.com/fm/8942952/51.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/51.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:29	16443/16443	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2006:00:28%20GMT	https://tiimg.tistatic.com/fm/8942952/52.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/52.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:30	12338/12338	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2006:00:54%20GMT	https://tiimg.tistatic.com/fm/8942952/53.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/53.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:30	11905/11905	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2006:03:54%20GMT	https://tiimg.tistatic.com/fm/8942952/54.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/54.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:30	15384/15384	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2006:04:54%20GMT	https://tiimg.tistatic.com/fm/8942952/55.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/55.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:30	19936/19936	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2006:05:52%20GMT	https://tiimg.tistatic.com/fm/8942952/56.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/56.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:30	17000/17000	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2006:06:26%20GMT	https://tiimg.tistatic.com/fm/8942952/57.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/57.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:31	17919/17919	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2006:07:42%20GMT	https://tiimg.tistatic.com/fm/8942952/58.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/58.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:31	16611/16611	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2006:09:12%20GMT	https://tiimg.tistatic.com/fm/8942952/59.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/59.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:31	22442/22442	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Feb%202020%2006:11:36%20GMT	https://tiimg.tistatic.com/fm/8942952/60.jpg	F:/http___www.aircarecoolingandexhaust.com_/tiimg.tistatic.com/fm/8942952/60.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:31	159498/159498	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:16:48%20GMT	https://cpimg.tistatic.com/05907713/b/4/Commercial-Kitchen-Chimney.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907713/b/4/Commercial-Kitchen-Chimney.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:36	268096/268096	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2011:27:31%20GMT	http://www.aircarecoolingandexhaust.com/contact-us.html?ID_112235_1575_5907713=1	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/contact-us7a08.html	(from http://www.aircarecoolingandexhaust.com/)
16:57:40	268084/268084	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2011:27:33%20GMT	http://www.aircarecoolingandexhaust.com/contact-us.html?ID_112235_896_5907676=1	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/contact-usc502.html	(from http://www.aircarecoolingandexhaust.com/)
16:57:40	43567/43567	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:09:20%20GMT	https://cpimg.tistatic.com/05907676/b/4/Industrial-Air-Blower.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907676/b/4/Industrial-Air-Blower.jpg	(from http://www.aircarecoolingandexhaust.com/)
16:57:42	268086/268086	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2011:27:36%20GMT	http://www.aircarecoolingandexhaust.com/contact-us.html?ID_112235_896_5907675=1	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/contact-us1082.html	(from http://www.aircarecoolingandexhaust.com/)
16:57:45	31983/31983	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:09:19%20GMT	https://cpimg.tistatic.com/05907675/b/4/Centrifugal-Air-Blower.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907675/b/4/Centrifugal-Air-Blower.jpg	(from http://www.aircarecoolingandexhaust.com/)
